purpose,i,j,model_requested,circuit_index,counts_json,shots_observed
test_kernel,5,5,qksvc,210,"{""0011"": 128, ""0001"": 55, ""1010"": 1, ""0010"": 54, ""0000"": 16, ""1011"": 1, ""0110"": 1}",256
test_kernel,5,6,qksvc,211,"{""0011"": 250, ""0001"": 2, ""1011"": 2, ""0010"": 2}",256
test_kernel,5,7,qksvc,212,"{""0001"": 33, ""0000"": 174, ""0011"": 12, ""0010"": 34, ""1000"": 2, ""0100"": 1}",256
test_kernel,5,8,qksvc,213,"{""0000"": 248, ""0010"": 5, ""1000"": 2, ""0100"": 1}",256
test_kernel,5,9,qksvc,214,"{""0000"": 246, ""0001"": 2, ""0010"": 4, ""1000"": 4}",256
test_kernel,6,0,qksvc,215,"{""0000"": 233, ""0010"": 12, ""0011"": 1, ""0001"": 7, ""1000"": 2, ""0100"": 1}",256
test_kernel,6,1,qksvc,216,"{""0000"": 239, ""0001"": 7, ""0010"": 8, ""0100"": 1, ""1000"": 1}",256
test_kernel,6,2,qksvc,217,"{""0000"": 231, ""0010"": 11, ""1000"": 3, ""0001"": 11}",256
test_kernel,6,3,qksvc,218,"{""0011"": 247, ""0111"": 1, ""0010"": 4, ""1011"": 2, ""0001"": 1, ""0110"": 1}",256
test_kernel,6,4,qksvc,219,"{""0000"": 212, ""0010"": 26, ""0001"": 12, ""1000"": 2, ""0011"": 2, ""1010"": 2}",256
test_kernel,6,5,qksvc,220,"{""0011"": 139, ""0001"": 44, ""0000"": 22, ""0010"": 47, ""0110"": 1, ""1001"": 1, ""1011"": 1, ""0100"": 1}",256
test_kernel,6,6,qksvc,221,"{""0011"": 250, ""1011"": 2, ""0001"": 2, ""0010"": 2}",256
test_kernel,6,7,qksvc,222,"{""0000"": 156, ""0001"": 42, ""0010"": 48, ""0011"": 8, ""1001"": 1, ""1000"": 1}",256
test_kernel,6,8,qksvc,223,"{""0000"": 245, ""0010"": 7, ""0001"": 2, ""1000"": 2}",256
test_kernel,6,9,qksvc,224,"{""0000"": 247, ""0010"": 7, ""1000"": 1, ""0100"": 1}",256
test_kernel,7,0,qksvc,225,"{""0011"": 252, ""0001"": 2, ""0111"": 2}",256
test_kernel,7,1,qksvc,226,"{""0011"": 250, ""1011"": 3, ""0010"": 3}",256
test_kernel,7,2,qksvc,227,"{""0011"": 248, ""0010"": 2, ""0001"": 4, ""0111"": 1, ""1011"": 1}",256
test_kernel,7,3,qksvc,228,"{""0000"": 242, ""0010"": 7, ""0100"": 1, ""1000"": 2, ""0001"": 4}",256
test_kernel,7,4,qksvc,229,"{""0011"": 241, ""0001"": 7, ""0010"": 5, ""0111"": 1, ""1011"": 2}",256
test_kernel,7,5,qksvc,230,"{""0001"": 61, ""0000"": 85, ""0011"": 51, ""0010"": 57, ""1001"": 1, ""1000"": 1}",256
test_kernel,7,6,qksvc,231,"{""0000"": 233, ""0001"": 8, ""0011"": 2, ""0010"": 10, ""0100"": 2, ""1000"": 1}",256
test_kernel,7,7,qksvc,232,"{""0001"": 21, ""0011"": 198, ""0010"": 32, ""0000"": 1, ""1011"": 2, ""1001"": 1, ""0110"": 1}",256
test_kernel,7,8,qksvc,233,"{""0011"": 244, ""0010"": 7, ""0110"": 1, ""0001"": 2, ""1011"": 1, ""0000"": 1}",256
test_kernel,7,9,qksvc,234,"{""0011"": 244, ""0010"": 1, ""0111"": 1, ""0001"": 6, ""1011"": 3, ""1010"": 1}",256
test_kernel,8,0,qksvc,235,"{""0000"": 245, ""0001"": 3, ""0010"": 4, ""1010"": 1, ""0100"": 1, ""1000"": 2}",256
test_kernel,8,1,qksvc,236,"{""0000"": 239, ""0010"": 10, ""0001"": 4, ""1000"": 2, ""0100"": 1}",256
test_kernel,8,2,qksvc,237,"{""0000"": 238, ""0001"": 6, ""0010"": 10, ""1000"": 1, ""1010"": 1}",256
test_kernel,8,3,qksvc,238,"{""0011"": 249, ""0001"": 4, ""0010"": 2, ""1011"": 1}",256
test_kernel,8,4,qksvc,239,"{""0000"": 218, ""0010"": 18, ""0001"": 20}",256
test_kernel,8,5,qksvc,240,"{""0011"": 139, ""0001"": 44, ""0010"": 55, ""0000"": 13, ""1001"": 2, ""1010"": 1, ""1000"": 1, ""1011"": 1}",256
test_kernel,8,6,qksvc,241,"{""0011"": 243, ""0001"": 3, ""0111"": 2, ""1011"": 4, ""0010"": 3, ""1001"": 1}",256
test_kernel,8,7,qksvc,242,"{""0000"": 149, ""0010"": 46, ""0001"": 47, ""0011"": 13, ""0111"": 1}",256
test_kernel,8,8,qksvc,243,"{""0000"": 249, ""1000"": 1, ""0010"": 5, ""0100"": 1}",256
test_kernel,8,9,qksvc,244,"{""0000"": 245, ""0010"": 6, ""0001"": 2, ""1000"": 3}",256
test_kernel,9,0,qksvc,245,"{""0000"": 242, ""0010"": 5, ""0001"": 4, ""1000"": 3, ""0100"": 1, ""1010"": 1}",256
test_kernel,9,1,qksvc,246,"{""0000"": 235, ""0010"": 10, ""0001"": 5, ""1000"": 5, ""1010"": 1}",256
test_kernel,9,2,qksvc,247,"{""0000"": 240, ""0010"": 7, ""1000"": 2, ""0001"": 6, ""1001"": 1}",256
test_kernel,9,3,qksvc,248,"{""0011"": 244, ""0111"": 3, ""0001"": 7, ""1011"": 1, ""0010"": 1}",256
test_kernel,9,4,qksvc,249,"{""0000"": 201, ""0010"": 30, ""0001"": 21, ""1000"": 4}",256
test_kernel,9,5,qksvc,250,"{""0011"": 141, ""0001"": 34, ""0000"": 22, ""0010"": 54, ""1011"": 2, ""1001"": 2, ""1000"": 1}",256
test_kernel,9,6,qksvc,251,"{""0011"": 249, ""0001"": 3, ""1011"": 3, ""0010"": 1}",256
test_kernel,9,7,qksvc,252,"{""0001"": 45, ""0000"": 155, ""0010"": 45, ""0011"": 10, ""1010"": 1}",256
test_kernel,9,8,qksvc,253,"{""0000"": 244, ""1000"": 4, ""0100"": 3, ""0010"": 4, ""1010"": 1}",256
test_kernel,9,9,qksvc,254,"{""0000"": 251, ""0010"": 2, ""1000"": 2, ""0001"": 1}",256
test_kernel,10,0,qksvc,255,"{""0011"": 247, ""1011"": 2, ""0001"": 3, ""0010"": 4}",256
test_kernel,10,1,qksvc,256,"{""0011"": 250, ""1011"": 3, ""0111"": 1, ""0001"": 2}",256
test_kernel,10,2,qksvc,257,"{""0011"": 249, ""0001"": 2, ""1011"": 4, ""0010"": 1}",256
test_kernel,10,3,qksvc,258,"{""0000"": 236, ""1000"": 3, ""0010"": 9, ""0001"": 6, ""0100"": 1, ""0011"": 1}",256
test_kernel,10,4,qksvc,259,"{""0011"": 238, ""0001"": 6, ""0010"": 6, ""1011"": 3, ""0111"": 2, ""0101"": 1}",256
test_kernel,10,5,qksvc,260,"{""0010"": 70, ""0011"": 42, ""0001"": 51, ""0000"": 89, ""1001"": 1, ""1010"": 1, ""1000"": 1, ""0111"": 1}",256
test_kernel,10,6,qksvc,261,"{""0000"": 225, ""0010"": 16, ""0001"": 14, ""1000"": 1}",256
test_kernel,10,7,qksvc,262,"{""0011"": 215, ""0001"": 19, ""0000"": 3, ""0010"": 18, ""1010"": 1}",256
test_kernel,10,8,qksvc,263,"{""0011"": 242, ""1011"": 4, ""0010"": 7, ""0001"": 3}",256
test_kernel,10,9,qksvc,264,"{""0011"": 249, ""0001"": 4, ""0010"": 1, ""1011"": 2}",256
test_kernel,11,0,qksvc,265,"{""0011"": 246, ""0010"": 1, ""1011"": 4, ""0001"": 2, ""0111"": 3}",256
test_kernel,11,1,qksvc,266,"{""0011"": 246, ""1011"": 4, ""0111"": 2, ""0001"": 3, ""0010"": 1}",256
test_kernel,11,2,qksvc,267,"{""0011"": 254, ""0010"": 1, ""0001"": 1}",256
test_kernel,11,3,qksvc,268,"{""0000"": 231, ""0001"": 12, ""0010"": 10, ""1000"": 3}",256
test_kernel,11,4,qksvc,269,"{""0011"": 246, ""0001"": 4, ""1011"": 1, ""1001"": 1, ""0010"": 3, ""0111"": 1}",256
test_kernel,11,5,qksvc,270,"{""0001"": 63, ""0000"": 80, ""0010"": 64, ""0011"": 44, ""1000"": 2, ""1010"": 2, ""1001"": 1}",256
test_kernel,11,6,qksvc,271,"{""0000"": 232, ""0010"": 13, ""0001"": 8, ""1000"": 2, ""0100"": 1}",256
test_kernel,11,7,qksvc,272,"{""0001"": 21, ""0011"": 209, ""0010"": 21, ""0000"": 1, ""1011"": 2, ""0111"": 2}",256
test_kernel,11,8,qksvc,273,"{""0011"": 247, ""0010"": 4, ""0001"": 1, ""0111"": 2, ""1011"": 2}",256
test_kernel,11,9,qksvc,274,"{""0011"": 248, ""0001"": 4, ""1010"": 1, ""0010"": 1, ""1011"": 2}",256
test_kernel,12,0,qksvc,275,"{""0000"": 245, ""0010"": 7, ""1000"": 1, ""0001"": 3}",256
test_kernel,12,1,qksvc,276,"{""0000"": 245, ""0001"": 2, ""0010"": 8, ""1000"": 1}",256
test_kernel,12,2,qksvc,277,"{""0000"": 247, ""0100"": 1, ""0010"": 6, ""0001"": 2}",256
test_kernel,12,3,qksvc,278,"{""0011"": 248, ""0010"": 3, ""1011"": 3, ""0001"": 2}",256
test_kernel,12,4,qksvc,279,"{""0000"": 212, ""0011"": 2, ""0001"": 17, ""0010"": 22, ""1000"": 2, ""1010"": 1}",256
test_kernel,12,5,qksvc,280,"{""0001"": 45, ""0011"": 146, ""0010"": 44, ""0000"": 16, ""1001"": 2, ""0110"": 2, ""1011"": 1}",256
test_kernel,12,6,qksvc,281,"{""0011"": 248, ""0001"": 1, ""0010"": 3, ""1011"": 2, ""0111"": 2}",256
test_kernel,12,7,qksvc,282,"{""0001"": 35, ""0000"": 154, ""0010"": 51, ""0011"": 13, ""1010"": 1, ""1001"": 1, ""1000"": 1}",256
test_kernel,12,8,qksvc,283,"{""0000"": 245, ""1000"": 6, ""0010"": 4, ""0100"": 1}",256
test_kernel,12,9,qksvc,284,"{""0000"": 250, ""1000"": 2, ""0010"": 3, ""0100"": 1}",256
test_kernel,13,0,qksvc,285,"{""0011"": 252, ""1011"": 1, ""0001"": 2, ""0010"": 1}",256
test_kernel,13,1,qksvc,286,"{""0011"": 248, ""0001"": 6, ""1011"": 2}",256
test_kernel,13,2,qksvc,287,"{""0011"": 248, ""0001"": 3, ""1011"": 3, ""0111"": 2}",256
test_kernel,13,3,qksvc,288,"{""0000"": 234, ""0010"": 14, ""1010"": 1, ""0001"": 5, ""0100"": 1, ""1000"": 1}",256
test_kernel,13,4,qksvc,289,"{""0011"": 241, ""0010"": 5, ""1011"": 1, ""0001"": 8, ""0111"": 1}",256
test_kernel,13,5,qksvc,290,"{""0010"": 77, ""0001"": 52, ""0000"": 79, ""0011"": 44, ""0100"": 1, ""1000"": 2, ""1010"": 1}",256
test_kernel,13,6,qksvc,291,"{""0000"": 237, ""0001"": 5, ""0010"": 10, ""0011"": 1, ""1000"": 3}",256
test_kernel,13,7,qksvc,292,"{""0011"": 207, ""0000"": 5, ""0010"": 19, ""0001"": 23, ""1011"": 1, ""0111"": 1}",256
test_kernel,13,8,qksvc,293,"{""0011"": 245, ""1011"": 4, ""0001"": 3, ""1010"": 1, ""0111"": 2, ""0010"": 1}",256
test_kernel,13,9,qksvc,294,"{""0011"": 246, ""1011"": 4, ""0010"": 1, ""0001"": 4, ""0110"": 1}",256
test_kernel,14,0,qksvc,295,"{""0000"": 242, ""0010"": 7, ""0001"": 5, ""0011"": 1, ""0100"": 1}",256
test_kernel,14,1,qksvc,296,"{""0000"": 245, ""0001"": 3, ""0010"": 6, ""1000"": 2}",256
test_kernel,14,2,qksvc,297,"{""0000"": 234, ""0010"": 16, ""0001"": 4, ""0100"": 1, ""0011"": 1}",256
test_kernel,14,3,qksvc,298,"{""0011"": 250, ""1011"": 3, ""0001"": 2, ""0010"": 1}",256
test_kernel,14,4,qksvc,299,"{""0000"": 217, ""1010"": 2, ""0001"": 21, ""0010"": 14, ""1000"": 1, ""0011"": 1}",256
test_kernel,14,5,qksvc,300,"{""0010"": 65, ""0011"": 120, ""0000"": 24, ""0001"": 43, ""0111"": 1, ""0110"": 1, ""1011"": 2}",256
test_kernel,14,6,qksvc,301,"{""0011"": 246, ""1011"": 2, ""0001"": 4, ""0010"": 3, ""0111"": 1}",256
test_kernel,14,7,qksvc,302,"{""0000"": 162, ""0001"": 41, ""0011"": 11, ""0010"": 40, ""1000"": 2}",256
test_kernel,14,8,qksvc,303,"{""0000"": 242, ""0010"": 6, ""0001"": 6, ""1000"": 2}",256
test_kernel,14,9,qksvc,304,"{""0000"": 249, ""0001"": 1, ""0100"": 1, ""0010"": 4, ""1010"": 1}",256
test_kernel,15,0,qksvc,305,"{""0000"": 249, ""0010"": 4, ""0001"": 2, ""1000"": 1}",256
test_kernel,15,1,qksvc,306,"{""0000"": 238, ""0100"": 3, ""0010"": 9, ""0001"": 6}",256
test_kernel,15,2,qksvc,307,"{""0000"": 237, ""0010"": 8, ""0001"": 7, ""1000"": 3, ""0011"": 1}",256
test_kernel,15,3,qksvc,308,"{""0011"": 247, ""0010"": 1, ""0111"": 1, ""1011"": 4, ""0001"": 3}",256
test_kernel,15,4,qksvc,309,"{""0000"": 214, ""0001"": 16, ""0010"": 21, ""1000"": 2, ""0011"": 2, ""0100"": 1}",256
test_kernel,15,5,qksvc,310,"{""0001"": 51, ""0010"": 58, ""0011"": 121, ""0000"": 21, ""1011"": 3, ""1001"": 1, ""1010"": 1}",256
test_kernel,15,6,qksvc,311,"{""0011"": 248, ""0001"": 3, ""0111"": 2, ""1011"": 2, ""0010"": 1}",256
test_kernel,15,7,qksvc,312,"{""0010"": 35, ""0000"": 172, ""0001"": 34, ""0011"": 11, ""1000"": 2, ""1010"": 2}",256
test_kernel,15,8,qksvc,313,"{""0000"": 249, ""0010"": 3, ""0001"": 1, ""0100"": 2, ""1000"": 1}",256
test_kernel,15,9,qksvc,314,"{""0000"": 246, ""1000"": 3, ""0010"": 5, ""0001"": 1, ""0110"": 1}",256
test_kernel,16,0,qksvc,315,"{""0011"": 250, ""0001"": 4, ""0111"": 1, ""0010"": 1}",256
test_kernel,16,1,qksvc,316,"{""0011"": 247, ""0001"": 5, ""1010"": 1, ""0010"": 3}",256
test_kernel,16,2,qksvc,317,"{""0011"": 251, ""0001"": 4, ""1011"": 1}",256
test_kernel,16,3,qksvc,318,"{""0000"": 240, ""0010"": 4, ""0001"": 6, ""0100"": 1, ""1000"": 3, ""0011"": 2}",256
test_kernel,16,4,qksvc,319,"{""0011"": 243, ""0010"": 7, ""0001"": 2, ""1011"": 2, ""0111"": 2}",256
test_kernel,16,5,qksvc,320,"{""0010"": 71, ""0000"": 91, ""0001"": 47, ""0011"": 46, ""1011"": 1}",256
test_kernel,16,6,qksvc,321,"{""0000"": 233, ""0010"": 10, ""0001"": 10, ""1000"": 2, ""0100"": 1}",256
test_kernel,16,7,qksvc,322,"{""0011"": 199, ""0110"": 1, ""0010"": 25, ""1011"": 3, ""0001"": 23, ""1010"": 1, ""0111"": 2, ""0000"": 2}",256
test_kernel,16,8,qksvc,323,"{""0011"": 247, ""0001"": 3, ""0010"": 3, ""1011"": 2, ""0111"": 1}",256
test_kernel,16,9,qksvc,324,"{""0011"": 249, ""1011"": 4, ""0001"": 2, ""0010"": 1}",256
test_kernel,17,0,qksvc,325,"{""0011"": 247, ""0001"": 4, ""0010"": 1, ""1011"": 4}",256
test_kernel,17,1,qksvc,326,"{""0011"": 250, ""0001"": 2, ""0010"": 1, ""1011"": 3}",256
test_kernel,17,2,qksvc,327,"{""0011"": 249, ""0001"": 2, ""1011"": 3, ""0010"": 1, ""0111"": 1}",256
test_kernel,17,3,qksvc,328,"{""0000"": 235, ""0001"": 8, ""0010"": 12, ""1000"": 1}",256
test_kernel,17,4,qksvc,329,"{""0011"": 252, ""1010"": 1, ""0001"": 3}",256
test_kernel,17,5,qksvc,330,"{""0000"": 77, ""0001"": 56, ""0010"": 73, ""0011"": 47, ""1001"": 1, ""1010"": 2}",256
test_kernel,17,6,qksvc,331,"{""0000"": 238, ""0001"": 6, ""0100"": 2, ""0010"": 8, ""1000"": 2}",256
test_kernel,17,7,qksvc,332,"{""0011"": 206, ""0010"": 21, ""0001"": 24, ""1011"": 3, ""0110"": 1, ""0000"": 1}",256
test_kernel,17,8,qksvc,333,"{""0011"": 241, ""1011"": 3, ""0001"": 7, ""0010"": 5}",256
test_kernel,17,9,qksvc,334,"{""0001"": 8, ""0011"": 246, ""0010"": 1, ""1011"": 1}",256
test_kernel,18,0,qksvc,335,"{""0011"": 250, ""0010"": 3, ""0111"": 1, ""0001"": 1, ""1011"": 1}",256
test_kernel,18,1,qksvc,336,"{""0011"": 249, ""0001"": 6, ""0111"": 1}",256
test_kernel,18,2,qksvc,337,"{""0011"": 244, ""0001"": 5, ""0010"": 3, ""1011"": 2, ""0111"": 2}",256
test_kernel,18,3,qksvc,338,"{""0000"": 229, ""0001"": 7, ""1000"": 3, ""0010"": 14, ""1001"": 1, ""1010"": 1, ""0100"": 1}",256
test_kernel,18,4,qksvc,339,"{""0011"": 245, ""1011"": 5, ""0010"": 2, ""0001"": 3, ""0111"": 1}",256
test_kernel,18,5,qksvc,340,"{""0000"": 85, ""0011"": 58, ""0001"": 58, ""0010"": 52, ""1001"": 2, ""1000"": 1}",256
test_kernel,18,6,qksvc,341,"{""0000"": 229, ""0001"": 8, ""1000"": 3, ""0010"": 16}",256
test_kernel,18,7,qksvc,342,"{""0001"": 20, ""0011"": 205, ""0010"": 23, ""0000"": 5, ""1011"": 3}",256
test_kernel,18,8,qksvc,343,"{""0011"": 240, ""0010"": 4, ""1011"": 5, ""0001"": 5, ""0111"": 1, ""1010"": 1}",256
test_kernel,18,9,qksvc,344,"{""0011"": 248, ""1011"": 1, ""0010"": 4, ""0001"": 2, ""1001"": 1}",256
test_kernel,19,0,qksvc,345,"{""0000"": 242, ""0010"": 6, ""1000"": 4, ""0001"": 4}",256
test_kernel,19,1,qksvc,346,"{""0000"": 237, ""0010"": 9, ""0100"": 1, ""1000"": 3, ""0001"": 6}",256
test_kernel,19,2,qksvc,347,"{""0000"": 227, ""0001"": 7, ""0010"": 13, ""1000"": 5, ""0011"": 1, ""0100"": 2, ""1010"": 1}",256
test_kernel,19,3,qksvc,348,"{""0011"": 249, ""0010"": 2, ""1011"": 3, ""0001"": 2}",256
test_kernel,19,4,qksvc,349,"{""0000"": 212, ""0010"": 26, ""0001"": 10, ""1001"": 2, ""0011"": 2, ""1000"": 3, ""0100"": 1}",256
test_kernel,19,5,qksvc,350,"{""0011"": 148, ""0010"": 44, ""0001"": 44, ""0000"": 18, ""1011"": 2}",256
test_kernel,19,6,qksvc,351,"{""0011"": 246, ""0001"": 4, ""1011"": 3, ""0111"": 3}",256
test_kernel,19,7,qksvc,352,"{""0001"": 43, ""0000"": 149, ""0011"": 9, ""0010"": 53, ""1001"": 1, ""0100"": 1}",256
test_kernel,19,8,qksvc,353,"{""0000"": 252, ""0001"": 1, ""1000"": 1, ""0010"": 2}",256
test_kernel,19,9,qksvc,354,"{""0000"": 249, ""0010"": 5, ""1000"": 1, ""0100"": 1}",256
test_kernel,20,0,qksvc,355,"{""0000"": 243, ""0010"": 8, ""0001"": 4, ""1000"": 1}",256
test_kernel,20,1,qksvc,356,"{""0000"": 245, ""0001"": 6, ""0010"": 4, ""1000"": 1}",256
test_kernel,20,2,qksvc,357,"{""0000"": 235, ""0001"": 10, ""0010"": 10, ""0100"": 1}",256
test_kernel,20,3,qksvc,358,"{""0011"": 251, ""0111"": 1, ""1011"": 3, ""0010"": 1}",256
test_kernel,20,4,qksvc,359,"{""0000"": 231, ""0010"": 14, ""0001"": 8, ""0011"": 2, ""1010"": 1}",256
test_kernel,20,5,qksvc,360,"{""0010"": 60, ""0011"": 122, ""0001"": 47, ""0000"": 23, ""1010"": 1, ""1001"": 1, ""1011"": 1, ""0100"": 1}",256
test_kernel,20,6,qksvc,361,"{""0011"": 250, ""1011"": 4, ""0111"": 2}",256
test_kernel,20,7,qksvc,362,"{""0001"": 36, ""0000"": 167, ""0010"": 44, ""0011"": 8, ""1001"": 1}",256
test_kernel,20,8,qksvc,363,"{""0000"": 248, ""0010"": 4, ""0001"": 1, ""1000"": 3}",256
test_kernel,20,9,qksvc,364,"{""0000"": 245, ""1000"": 4, ""0010"": 5, ""1010"": 1, ""0001"": 1}",256
test_kernel,21,0,qksvc,365,"{""0000"": 236, ""0010"": 10, ""0001"": 7, ""1000"": 1, ""0100"": 2}",256
test_kernel,21,1,qksvc,366,"{""0000"": 242, ""0010"": 4, ""1000"": 4, ""0001"": 5, ""0011"": 1}",256
test_kernel,21,2,qksvc,367,"{""0000"": 236, ""0001"": 9, ""0010"": 10, ""1000"": 1}",256
test_kernel,21,3,qksvc,368,"{""0011"": 251, ""0001"": 1, ""0111"": 1, ""1011"": 2, ""0010"": 1}",256
test_kernel,21,4,qksvc,369,"{""0000"": 213, ""0100"": 2, ""0001"": 17, ""0011"": 2, ""0010"": 20, ""1010"": 1, ""1000"": 1}",256
test_kernel,21,5,qksvc,370,"{""0011"": 151, ""0010"": 38, ""0001"": 48, ""0000"": 18, ""1011"": 1}",256
test_kernel,21,6,qksvc,371,"{""1011"": 4, ""0011"": 243, ""0001"": 3, ""0111"": 2, ""0010"": 4}",256
test_kernel,21,7,qksvc,372,"{""0000"": 148, ""0001"": 38, ""0011"": 9, ""0010"": 59, ""1010"": 1, ""1001"": 1}",256
test_kernel,21,8,qksvc,373,"{""0000"": 247, ""0010"": 6, ""1001"": 1, ""1000"": 2}",256
test_kernel,21,9,qksvc,374,"{""0000"": 246, ""1000"": 2, ""0010"": 4, ""0001"": 4}",256
test_kernel,22,0,qksvc,375,"{""0000"": 237, ""0100"": 2, ""0001"": 6, ""0010"": 9, ""1000"": 1, ""1010"": 1}",256
test_kernel,22,1,qksvc,376,"{""0000"": 243, ""1000"": 1, ""0001"": 6, ""0010"": 6}",256
test_kernel,22,2,qksvc,377,"{""0000"": 237, ""0001"": 4, ""0100"": 2, ""0010"": 12, ""1000"": 1}",256
test_kernel,22,3,qksvc,378,"{""0011"": 248, ""1011"": 2, ""0001"": 3, ""0010"": 2, ""0111"": 1}",256
test_kernel,22,4,qksvc,379,"{""0000"": 215, ""1000"": 2, ""0010"": 17, ""0001"": 21, ""0011"": 1}",256
test_kernel,22,5,qksvc,380,"{""0001"": 41, ""0010"": 52, ""0011"": 144, ""0000"": 15, ""1000"": 1, ""1001"": 1, ""1010"": 1, ""1011"": 1}",256
test_kernel,22,6,qksvc,381,"{""0011"": 245, ""0010"": 2, ""0001"": 4, ""0111"": 2, ""1011"": 3}",256
test_kernel,22,7,qksvc,382,"{""0000"": 160, ""0010"": 50, ""0001"": 36, ""0011"": 7, ""1000"": 3}",256
test_kernel,22,8,qksvc,383,"{""0000"": 247, ""1000"": 3, ""0010"": 3, ""0100"": 2, ""0001"": 1}",256
test_kernel,22,9,qksvc,384,"{""0000"": 245, ""0001"": 3, ""0010"": 3, ""1000"": 5}",256
test_kernel,23,0,qksvc,385,"{""0000"": 235, ""1010"": 1, ""0100"": 1, ""0001"": 7, ""1000"": 2, ""0010"": 9, ""1001"": 1}",256
test_kernel,23,1,qksvc,386,"{""0000"": 242, ""0010"": 10, ""0001"": 3, ""1000"": 1}",256
test_kernel,23,2,qksvc,387,"{""0000"": 241, ""0001"": 6, ""0010"": 8, ""1000"": 1}",256
test_kernel,23,3,qksvc,388,"{""0011"": 248, ""0010"": 2, ""1011"": 3, ""0001"": 2, ""0111"": 1}",256
test_kernel,23,4,qksvc,389,"{""0001"": 15, ""0000"": 221, ""1000"": 1, ""0010"": 15, ""0011"": 3, ""0110"": 1}",256
test_kernel,23,5,qksvc,390,"{""0011"": 138, ""0001"": 44, ""0000"": 17, ""0010"": 55, ""0111"": 1, ""1010"": 1}",256
test_kernel,23,6,qksvc,391,"{""0011"": 249, ""1011"": 4, ""0001"": 3}",256
test_kernel,23,7,qksvc,392,"{""0000"": 147, ""0001"": 45, ""0011"": 18, ""0010"": 41, ""1000"": 4, ""0100"": 1}",256
test_kernel,23,8,qksvc,393,"{""0000"": 250, ""0010"": 3, ""0001"": 3}",256
test_kernel,23,9,qksvc,394,"{""0000"": 243, ""1000"": 1, ""0001"": 3, ""0010"": 8, ""0100"": 1}",256
test_kernel,24,0,qksvc,395,"{""0011"": 247, ""0010"": 5, ""1011"": 1, ""0001"": 2, ""0111"": 1}",256
test_kernel,24,1,qksvc,396,"{""0011"": 244, ""1011"": 4, ""0001"": 6, ""0010"": 1, ""0111"": 1}",256
test_kernel,24,2,qksvc,397,"{""0011"": 245, ""1011"": 5, ""0001"": 6}",256
test_kernel,24,3,qksvc,398,"{""0000"": 248, ""0010"": 6, ""1000"": 2}",256
test_kernel,24,4,qksvc,399,"{""0011"": 240, ""0001"": 6, ""0010"": 5, ""1011"": 4, ""0111"": 1}",256
test_kernel,24,5,qksvc,400,"{""0010"": 73, ""0011"": 35, ""0000"": 82, ""0001"": 62, ""1000"": 1, ""1011"": 2, ""1010"": 1}",256
test_kernel,24,6,qksvc,401,"{""0000"": 237, ""0010"": 10, ""0100"": 1, ""0001"": 5, ""1000"": 3}",256
test_kernel,24,7,qksvc,402,"{""0011"": 211, ""0001"": 20, ""0000"": 4, ""0010"": 18, ""1011"": 2, ""0111"": 1}",256
test_kernel,24,8,qksvc,403,"{""0011"": 245, ""0001"": 5, ""0010"": 3, ""1011"": 3}",256
test_kernel,24,9,qksvc,404,"{""0011"": 251, ""0111"": 1, ""0001"": 2, ""1011"": 1, ""0010"": 1}",256
test_kernel,25,0,qksvc,405,"{""0000"": 234, ""0001"": 7, ""0010"": 11, ""1000"": 3, ""0100"": 1}",256
test_kernel,25,1,qksvc,406,"{""0010"": 8, ""0000"": 241, ""0001"": 5, ""1000"": 2}",256
test_kernel,25,2,qksvc,407,"{""0000"": 235, ""0010"": 10, ""0100"": 2, ""1000"": 4, ""0001"": 5}",256
test_kernel,25,3,qksvc,408,"{""0011"": 246, ""0111"": 2, ""0010"": 1, ""0001"": 7}",256
test_kernel,25,4,qksvc,409,"{""0000"": 215, ""0010"": 23, ""0001"": 13, ""1000"": 3, ""0011"": 1, ""0100"": 1}",256
test_kernel,25,5,qksvc,410,"{""0011"": 142, ""0010"": 46, ""0001"": 52, ""0000"": 14, ""0111"": 1, ""1001"": 1}",256
test_kernel,25,6,qksvc,411,"{""0011"": 246, ""1011"": 2, ""0010"": 2, ""0001"": 5, ""0111"": 1}",256
test_kernel,25,7,qksvc,412,"{""0000"": 165, ""0001"": 36, ""0010"": 44, ""0011"": 10, ""1000"": 1}",256
test_kernel,25,8,qksvc,413,"{""0000"": 250, ""0010"": 3, ""0001"": 2, ""1000"": 1}",256
test_kernel,25,9,qksvc,414,"{""0000"": 253, ""0010"": 3}",256
test_kernel,26,0,qksvc,415,"{""0000"": 242, ""0001"": 2, ""0010"": 10, ""1000"": 1, ""1001"": 1}",256
test_kernel,26,1,qksvc,416,"{""0000"": 245, ""0001"": 3, ""1000"": 2, ""0010"": 6}",256
test_kernel,26,2,qksvc,417,"{""0000"": 238, ""0110"": 1, ""0010"": 9, ""0001"": 6, ""1000"": 1, ""0100"": 1}",256
test_kernel,26,3,qksvc,418,"{""0011"": 245, ""0001"": 3, ""0010"": 4, ""0111"": 2, ""1011"": 2}",256
test_kernel,26,4,qksvc,419,"{""0000"": 208, ""0001"": 18, ""0010"": 23, ""1000"": 3, ""0011"": 2, ""0100"": 2}",256
test_kernel,26,5,qksvc,420,"{""0011"": 123, ""0010"": 47, ""0000"": 25, ""0001"": 60, ""0111"": 1}",256
test_kernel,26,6,qksvc,421,"{""0011"": 245, ""0111"": 1, ""1011"": 3, ""0001"": 4, ""0010"": 2, ""1001"": 1}",256
